2023-06-15 21:31:21,115 [DEBUG] MainProcess(13386):MainThread        (4612373952) | emailall.run:69 - [*] Starting EmailAll @ 2023-06-15 21:31:21
2023-06-15 22:27:03,862 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //support.huawei.com/enterprise/zh/enterprise-communications/te-webclient-pid-22019720/bulletins (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ef71c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:03,865 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //mtuiguang.chinaadmin.cn/url/e.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ef7190>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:03,867 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //en.huaweifh.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ef79d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:03,870 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.cbi360.net/hhb/sg_362372/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ef7970>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:20,823 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //german.alibaba.com/Popular/CN_huawei-ascent-Trade.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f73550>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:20,826 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //support.huawei.com/enterprise/zh/network-management/esight-pid-9184477?category=learn-about-products (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f73a90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:20,829 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.prnewswire.com/news-releases/huawei-presente-sa-ligne-directrice-de-linfrastructure-tic-axee-sur-les-activites-commerciales-a-loccasion-du-huawei-network-congress-2015-504746971.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f73f40>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:20,832 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.yzdir.net/whois/huaweirom.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f73be0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:20,835 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.huaweicloud.com/service/contact.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f73eb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:20,838 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.biqudiao.com/11/27009178.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f73970>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:20,841 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.portugalglobal.pt/PT/InvestirPortugal/CasosSucesso/Paginas/Huawei.aspx (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f73be0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,517 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.95mulu.com/siteinfo/25889.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f1b340>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,520 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //link.aizhan.com/huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c553a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,522 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //forum.xda-developers.com/t/official-huawei-ascend-thread.872608/page-50 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55be0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,524 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.8662.org/huawei.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c559d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,526 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.chaxunle.cn/ip/partner.huawei.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55310>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,528 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.chaxunle.cn/ip/www.huawei.comwww.huawei.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55820>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,530 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.docin.com/p-1374908423.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55bb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:37,533 [DEBUG] MainProcess(15511):sogou             (123145596436480) | module.finish:66 - Finished SogouSearch module to collect huawei.com's Email
2023-06-15 22:27:37,533 [INFOR] MainProcess(15511):sogou             (123145596436480) | module.finish:68 - SogouSearch module took 265.9 seconds found 0 Email
2023-06-15 22:29:20,950 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - HTTPConnectionPool(host='baike.so.com', port=80): Max retries exceeded with url: /doc/6411146-6624813.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f88e0edeb20>, 'Connection to baike.so.com timed out. (connect timeout=5)'))
2023-06-15 22:29:23,497 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - Exceeded 30 redirects.
2023-06-15 22:29:29,853 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - HTTPConnectionPool(host='baike.so.com', port=80): Max retries exceeded with url: /doc/6411146-6624813.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f88e160b040>, 'Connection to baike.so.com timed out. (connect timeout=5)'))
2023-06-15 22:29:41,356 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - Exceeded 30 redirects.
2023-06-15 22:29:43,596 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - Exceeded 30 redirects.
2023-06-15 22:29:44,358 [ALERT] MainProcess(15511):MainThread        (4653374912) | collect.run:64 - so module thread timed out
